,p1_type1,p2_type1,winner,nbrContre,probWinParType
20549,Fighting,Dark,0,103.0,0.49514563106796117
20550,Fire,Dragon,0,252.0,0.43253968253968256
20551,Psychic,Psychic,0,259.0,1.0
20552,Water,Electric,0,713.0,0.3015427769985975
20553,Normal,Normal,0,708.0,1.0
20554,Dark,Water,1,520.0,0.6442307692307693
20555,Fairy,Water,0,321.0,0.3115264797507788
20556,Water,Fighting,0,472.0,0.5466101694915254
20557,Water,Water,1,971.0,1.0
20558,Dragon,Rock,1,260.0,0.7461538461538462
20559,Normal,Bug,1,1066.0,0.6135084427767354
20560,Water,Fighting,1,472.0,0.5466101694915254
20561,Dragon,Ground,0,137.0,0.6934306569343066
20562,Water,Ground,1,571.0,0.46935201401050786
20563,Normal,Poison,1,432.0,0.6388888888888888
20564,Electric,Poison,0,201.0,0.7213930348258707
20565,Rock,Dark,0,246.0,0.26422764227642276
20566,Normal,Ice,0,365.0,0.6054794520547945
20567,Normal,Water,0,1702.0,0.6057579318448884
20568,Poison,Ice,1,99.0,0.5050505050505051
20569,Ground,Bug,1,335.0,0.5223880597014925
20570,Poison,Bug,0,324.0,0.5339506172839507
20571,Dragon,Ghost,1,153.0,0.6862745098039216
20572,Bug,Fairy,1,190.0,0.6105263157894737
20573,Rock,Normal,0,682.0,0.3944281524926686
20574,Water,Normal,0,1702.0,0.39424206815511165
20575,Electric,Electric,0,134.0,1.0
20576,Fighting,Normal,1,443.0,0.4401805869074492
20577,Ground,Fairy,1,82.0,0.7073170731707317
20578,Bug,Poison,1,324.0,0.4660493827160494
20579,Normal,Ghost,0,484.0,0.493801652892562
20580,Grass,Grass,1,354.0,1.0
20581,Rock,Bug,0,487.0,0.5420944558521561
20582,Normal,Water,0,1702.0,0.6057579318448884
20583,Grass,Psychic,1,632.0,0.37341772151898733
20584,Water,Normal,1,1702.0,0.39424206815511165
20585,Steel,Poison,0,120.0,0.7583333333333333
20586,Electric,Ghost,0,214.0,0.7616822429906542
20587,Rock,Fire,0,358.0,0.39664804469273746
20588,Electric,Water,1,713.0,0.6984572230014026
20589,Fire,Normal,0,861.0,0.5412311265969802
20590,Dark,Dark,1,74.0,1.0
20591,Dark,Fire,0,249.0,0.5100401606425703
20592,Ground,Water,0,571.0,0.5306479859894921
20593,Psychic,Ground,0,274.0,0.49635036496350365
20594,Grass,Normal,0,984.0,0.39939024390243905
20595,Water,Water,1,971.0,1.0
20596,Ice,Rock,0,182.0,0.489010989010989
20597,Steel,Grass,0,274.0,0.49635036496350365
20598,Ground,Dark,1,148.0,0.3918918918918919
20599,Fire,Electric,1,327.0,0.40061162079510704
20600,Psychic,Bug,0,646.0,0.5758513931888545
20601,Ghost,Grass,1,351.0,0.4928774928774929
20602,Electric,Water,1,713.0,0.6984572230014026
20603,Water,Normal,1,1702.0,0.39424206815511165
20604,Ghost,Dark,0,142.0,0.33098591549295775
20605,Bug,Psychic,1,646.0,0.4241486068111455
20606,Normal,Ice,1,365.0,0.6054794520547945
20607,Fairy,Water,0,321.0,0.3115264797507788
20608,Ice,Bug,1,295.0,0.511864406779661
20609,Bug,Poison,1,324.0,0.4660493827160494
20610,Psychic,Ghost,1,289.0,0.5501730103806228
20611,Fire,Water,0,931.0,0.5843179377013964
20612,Water,Water,1,971.0,1.0
20613,Dragon,Fighting,0,123.0,0.6747967479674797
20614,Steel,Fighting,1,116.0,0.39655172413793105
20615,Water,Water,0,971.0,1.0
20616,Fighting,Psychic,1,236.0,0.3686440677966102
20617,Bug,Water,1,1204.0,0.46096345514950166
20618,Water,Ground,0,571.0,0.46935201401050786
20619,Ground,Grass,0,318.0,0.5094339622641509
20620,Ground,Dragon,1,137.0,0.30656934306569344
20621,Fairy,Water,1,321.0,0.3115264797507788
20622,Fighting,Ghost,0,131.0,0.13740458015267176
20623,Rock,Water,1,759.0,0.40974967061923584
20624,Ice,Normal,0,365.0,0.39452054794520547
20625,Rock,Dragon,1,260.0,0.25384615384615383
20626,Electric,Grass,1,459.0,0.6666666666666666
20627,Water,Water,0,971.0,1.0
20628,Ghost,Bug,0,356.0,0.5449438202247191
20629,Ground,Water,1,571.0,0.5306479859894921
20630,Grass,Dark,0,332.0,0.27710843373493976
20631,Bug,Water,0,1204.0,0.46096345514950166
20632,Ground,Water,0,571.0,0.5306479859894921
20633,Water,Water,0,971.0,1.0
20634,Poison,Electric,1,201.0,0.27860696517412936
20635,Dark,Water,0,520.0,0.6442307692307693
20636,Electric,Psychic,1,422.0,0.566350710900474
20637,Water,Steel,0,497.0,0.6177062374245473
20638,Grass,Dragon,0,313.0,0.30990415335463256
20639,Steel,Water,0,497.0,0.3822937625754527
20640,Normal,Grass,0,984.0,0.600609756097561
20641,Dragon,Grass,0,313.0,0.6900958466453674
20642,Fire,Steel,1,232.0,0.6853448275862069
20643,Psychic,Bug,1,646.0,0.5758513931888545
20644,Normal,Fire,0,861.0,0.45876887340301975
20645,Psychic,Fire,0,448.0,0.5200892857142857
20646,Grass,Grass,1,354.0,1.0
20647,Dark,Ground,1,148.0,0.6081081081081081
20648,Normal,Electric,1,676.0,0.3816568047337278
20649,Grass,Bug,0,764.0,0.4816753926701571
20650,Water,Electric,0,713.0,0.3015427769985975
20651,Electric,Bug,0,473.0,0.733615221987315
20652,Dark,Poison,1,125.0,0.664
20653,Grass,Dragon,0,313.0,0.30990415335463256
20654,Ghost,Dragon,0,153.0,0.3137254901960784
20655,Grass,Bug,1,764.0,0.4816753926701571
20656,Ground,Normal,0,472.0,0.4894067796610169
20657,Water,Bug,1,1204.0,0.5390365448504983
20658,Dark,Bug,1,309.0,0.6375404530744336
20659,Water,Water,1,971.0,1.0
20660,Normal,Water,0,1702.0,0.6057579318448884
20661,Water,Electric,0,713.0,0.3015427769985975
20662,Fire,Rock,1,358.0,0.6033519553072626
20663,Fighting,Steel,1,116.0,0.603448275862069
20664,Psychic,Bug,0,646.0,0.5758513931888545
20665,Steel,Psychic,0,279.0,0.44802867383512546
20666,Rock,Steel,1,179.0,0.48044692737430167
20667,Water,Ground,1,571.0,0.46935201401050786
20668,Fire,Normal,0,861.0,0.5412311265969802
20669,Electric,Normal,1,676.0,0.6183431952662722
20670,Normal,Steel,0,422.0,0.5781990521327014
20671,Bug,Water,1,1204.0,0.46096345514950166
20672,Fighting,Normal,0,443.0,0.4401805869074492
20673,Ice,Dark,0,119.0,0.31932773109243695
20674,Rock,Water,1,759.0,0.40974967061923584
20675,Ghost,Bug,1,356.0,0.5449438202247191
20676,Fire,Electric,0,327.0,0.40061162079510704
20677,Fire,Fire,0,215.0,1.0
20678,Poison,Ground,0,149.0,0.3825503355704698
20679,Water,Fire,1,931.0,0.41568206229860366
20680,Normal,Grass,0,984.0,0.600609756097561
20681,Bug,Fighting,1,271.0,0.4280442804428044
20682,Grass,Water,1,1208.0,0.49834437086092714
20683,Grass,Fighting,0,270.0,0.43703703703703706
20684,Water,Normal,0,1702.0,0.39424206815511165
20685,Bug,Fairy,1,190.0,0.6105263157894737
20686,Grass,Psychic,0,632.0,0.37341772151898733
20687,Grass,Grass,1,354.0,1.0
20688,Water,Ghost,1,500.0,0.532
20689,Ghost,Bug,1,356.0,0.5449438202247191
20690,Rock,Grass,1,482.0,0.4315352697095436
20691,Water,Ghost,1,500.0,0.532
20692,Ground,Dark,1,148.0,0.3918918918918919
20693,Electric,Water,1,713.0,0.6984572230014026
20694,Ice,Poison,0,99.0,0.494949494949495
20695,Normal,Fairy,1,247.0,0.757085020242915
20696,Rock,Bug,1,487.0,0.5420944558521561
20697,Rock,Ground,0,229.0,0.35807860262008734
20698,Fairy,Bug,0,190.0,0.3894736842105263
20699,Fairy,Bug,0,190.0,0.3894736842105263
20700,Ground,Normal,0,472.0,0.4894067796610169
20701,Water,Ice,0,445.0,0.5280898876404494
20702,Fairy,Psychic,0,138.0,0.26811594202898553
20703,Ice,Rock,1,182.0,0.489010989010989
20704,Water,Grass,0,1208.0,0.5016556291390728
20705,Dragon,Normal,0,479.0,0.5741127348643006
20706,Poison,Dragon,1,173.0,0.31213872832369943
20707,Normal,Dragon,1,479.0,0.42588726513569936
20708,Normal,Fairy,1,247.0,0.757085020242915
20709,Fairy,Grass,0,203.0,0.29064039408866993
20710,Electric,Water,1,713.0,0.6984572230014026
20711,Bug,Fighting,1,271.0,0.4280442804428044
20712,Grass,Bug,0,764.0,0.4816753926701571
20713,Dragon,Grass,1,313.0,0.6900958466453674
20714,Steel,Bug,1,289.0,0.5294117647058824
20715,Bug,Ghost,0,356.0,0.4550561797752809
20716,Normal,Fire,0,861.0,0.45876887340301975
20717,Dark,Rock,1,246.0,0.7357723577235772
20718,Electric,Dark,1,210.0,0.5523809523809524
20719,Steel,Steel,0,73.0,1.0
20720,Bug,Dark,0,309.0,0.36245954692556637
20721,Psychic,Normal,0,811.0,0.5474722564734895
20722,Dark,Fire,1,249.0,0.5100401606425703
20723,Steel,Psychic,0,279.0,0.44802867383512546
20724,Ghost,Water,1,500.0,0.468
20725,Grass,Ice,0,244.0,0.4180327868852459
20726,Fire,Ghost,1,244.0,0.6434426229508197
20727,Fire,Rock,1,358.0,0.6033519553072626
20728,Ghost,Steel,0,158.0,0.5506329113924051
20729,Psychic,Water,0,1086.0,0.6160220994475138
20730,Dragon,Bug,1,342.0,0.716374269005848
20731,Grass,Ice,1,244.0,0.4180327868852459
20732,Bug,Dragon,0,342.0,0.28362573099415206
20733,Water,Electric,1,713.0,0.3015427769985975
20734,Bug,Psychic,0,646.0,0.4241486068111455
20735,Grass,Poison,0,301.0,0.43521594684385384
20736,Rock,Psychic,0,445.0,0.3707865168539326
20737,Fire,Bug,0,599.0,0.669449081803005
20738,Rock,Ice,1,182.0,0.510989010989011
20739,Grass,Water,0,1208.0,0.49834437086092714
20740,Grass,Water,1,1208.0,0.49834437086092714
20741,Dark,Dark,0,74.0,1.0
20742,Psychic,Electric,1,422.0,0.43364928909952605
20743,Flying,Poison,0,20.0,0.8
20744,Dragon,Bug,1,342.0,0.716374269005848
20745,Grass,Ghost,1,351.0,0.5071225071225072
20746,Grass,Steel,0,274.0,0.5036496350364964
20747,Fire,Normal,1,861.0,0.5412311265969802
20748,Fairy,Psychic,0,138.0,0.26811594202898553
20749,Normal,Bug,1,1066.0,0.6135084427767354
20750,Electric,Normal,1,676.0,0.6183431952662722
20751,Normal,Normal,1,708.0,1.0
20752,Normal,Fire,0,861.0,0.45876887340301975
20753,Dark,Water,1,520.0,0.6442307692307693
20754,Ground,Normal,0,472.0,0.4894067796610169
20755,Ground,Rock,1,229.0,0.6419213973799127
20756,Steel,Normal,0,422.0,0.4218009478672986
20757,Psychic,Steel,0,279.0,0.5519713261648745
20758,Grass,Psychic,1,632.0,0.37341772151898733
20759,Ground,Grass,0,318.0,0.5094339622641509
20760,Water,Grass,0,1208.0,0.5016556291390728
20761,Fairy,Dark,0,83.0,0.20481927710843373
20762,Bug,Normal,1,1066.0,0.38649155722326456
20763,Rock,Fire,1,358.0,0.39664804469273746
20764,Steel,Psychic,1,279.0,0.44802867383512546
20765,Bug,Ice,1,295.0,0.488135593220339
20766,Ground,Poison,0,149.0,0.6174496644295302
20767,Normal,Psychic,0,811.0,0.4525277435265105
20768,Ghost,Fairy,0,62.0,0.5483870967741935
20769,Normal,Psychic,0,811.0,0.4525277435265105
20770,Ice,Electric,1,163.0,0.2883435582822086
20771,Rock,Ground,0,229.0,0.35807860262008734
20772,Fire,Ground,0,266.0,0.518796992481203
20773,Dragon,Dark,1,149.0,0.48322147651006714
20774,Water,Water,0,971.0,1.0
20775,Dragon,Dragon,1,75.0,1.0
20776,Water,Ghost,0,500.0,0.532
20777,Ice,Rock,1,182.0,0.489010989010989
20778,Water,Psychic,1,1086.0,0.3839779005524862
20779,Fire,Electric,1,327.0,0.40061162079510704
20780,Dragon,Grass,1,313.0,0.6900958466453674
20781,Bug,Fighting,1,271.0,0.4280442804428044
20782,Water,Steel,0,497.0,0.6177062374245473
20783,Grass,Grass,1,354.0,1.0
20784,Fire,Normal,0,861.0,0.5412311265969802
20785,Bug,Dragon,0,342.0,0.28362573099415206
20786,Rock,Water,1,759.0,0.40974967061923584
20787,Rock,Water,0,759.0,0.40974967061923584
20788,Normal,Fire,1,861.0,0.45876887340301975
20789,Water,Normal,0,1702.0,0.39424206815511165
20790,Rock,Ground,0,229.0,0.35807860262008734
20791,Electric,Steel,1,211.0,0.7109004739336493
20792,Grass,Grass,0,354.0,1.0
20793,Water,Dragon,0,584.0,0.2842465753424658
20794,Normal,Fire,1,861.0,0.45876887340301975
20795,Rock,Psychic,0,445.0,0.3707865168539326
20796,Rock,Psychic,0,445.0,0.3707865168539326
20797,Bug,Bug,1,386.0,1.0
20798,Bug,Rock,0,487.0,0.45790554414784396
20799,Ice,Bug,1,295.0,0.511864406779661
20800,Grass,Water,0,1208.0,0.49834437086092714
20801,Fire,Normal,0,861.0,0.5412311265969802
20802,Fairy,Steel,0,67.0,0.373134328358209
20803,Poison,Water,0,518.0,0.45366795366795365
20804,Normal,Water,1,1702.0,0.6057579318448884
20805,Electric,Bug,0,473.0,0.733615221987315
20806,Fighting,Water,0,472.0,0.4533898305084746
20807,Electric,Psychic,1,422.0,0.566350710900474
20808,Dark,Ice,1,119.0,0.680672268907563
20809,Psychic,Fighting,0,236.0,0.6313559322033898
20810,Fire,Normal,1,861.0,0.5412311265969802
20811,Water,Poison,1,518.0,0.5463320463320464
20812,Water,Water,0,971.0,1.0
20813,Normal,Dark,0,495.0,0.45252525252525255
20814,Fire,Bug,1,599.0,0.669449081803005
20815,Dragon,Fairy,0,84.0,0.10714285714285714
20816,Dragon,Water,1,584.0,0.7157534246575342
20817,Water,Normal,1,1702.0,0.39424206815511165
20818,Poison,Ground,1,149.0,0.3825503355704698
20819,Normal,Rock,0,682.0,0.6055718475073314
20820,Fighting,Poison,0,133.0,0.5639097744360902
20821,Water,Psychic,1,1086.0,0.3839779005524862
20822,Normal,Water,1,1702.0,0.6057579318448884
20823,Electric,Fire,1,327.0,0.599388379204893
20824,Steel,Fire,0,232.0,0.3146551724137931
20825,Steel,Normal,0,422.0,0.4218009478672986
20826,Psychic,Dark,0,291.0,0.054982817869415807
20827,Steel,Fire,0,232.0,0.3146551724137931
20828,Water,Bug,1,1204.0,0.5390365448504983
20829,Steel,Water,0,497.0,0.3822937625754527
20830,Fighting,Water,0,472.0,0.4533898305084746
20831,Electric,Fire,1,327.0,0.599388379204893
20832,Fire,Ground,1,266.0,0.518796992481203
20833,Grass,Ice,0,244.0,0.4180327868852459
20834,Grass,Ground,0,318.0,0.49056603773584906
20835,Dark,Electric,1,210.0,0.44761904761904764
20836,Ground,Fire,0,266.0,0.48120300751879697
20837,Normal,Bug,1,1066.0,0.6135084427767354
20838,Water,Dragon,0,584.0,0.2842465753424658
20839,Fire,Grass,0,547.0,0.7038391224862889
20840,Water,Water,1,971.0,1.0
20841,Water,Psychic,0,1086.0,0.3839779005524862
20842,Normal,Normal,0,708.0,1.0
20843,Rock,Bug,1,487.0,0.5420944558521561
20844,Rock,Rock,0,157.0,1.0
20845,Ice,Psychic,0,224.0,0.375
20846,Normal,Ghost,0,484.0,0.493801652892562
20847,Grass,Ice,0,244.0,0.4180327868852459
20848,Grass,Bug,0,764.0,0.4816753926701571
20849,Grass,Water,1,1208.0,0.49834437086092714
20850,Fire,Grass,0,547.0,0.7038391224862889
20851,Psychic,Poison,1,270.0,0.6111111111111112
20852,Bug,Electric,0,473.0,0.266384778012685
20853,Grass,Water,1,1208.0,0.49834437086092714
20854,Electric,Psychic,0,422.0,0.566350710900474
20855,Ghost,Poison,0,145.0,0.5724137931034483
20856,Normal,Normal,1,708.0,1.0
20857,Normal,Water,1,1702.0,0.6057579318448884
20858,Ground,Water,1,571.0,0.5306479859894921
20859,Water,Psychic,0,1086.0,0.3839779005524862
20860,Fire,Rock,0,358.0,0.6033519553072626
20861,Bug,Fairy,0,190.0,0.6105263157894737
20862,Bug,Normal,0,1066.0,0.38649155722326456
20863,Psychic,Flying,0,35.0,0.4
20864,Rock,Normal,0,682.0,0.3944281524926686
20865,Fairy,Steel,0,67.0,0.373134328358209
20866,Rock,Bug,0,487.0,0.5420944558521561
20867,Bug,Psychic,1,646.0,0.4241486068111455
20868,Ghost,Grass,1,351.0,0.4928774928774929
20869,Psychic,Dragon,1,276.0,0.463768115942029
20870,Ground,Normal,1,472.0,0.4894067796610169
20871,Steel,Steel,0,73.0,1.0
20872,Bug,Dragon,0,342.0,0.28362573099415206
20873,Bug,Grass,0,764.0,0.518324607329843
20874,Grass,Normal,0,984.0,0.39939024390243905
20875,Water,Electric,0,713.0,0.3015427769985975
20876,Bug,Ice,0,295.0,0.488135593220339
20877,Normal,Water,0,1702.0,0.6057579318448884
20878,Electric,Psychic,1,422.0,0.566350710900474
20879,Bug,Water,0,1204.0,0.46096345514950166
20880,Fire,Water,1,931.0,0.5843179377013964
20881,Normal,Fighting,0,443.0,0.5598194130925508
20882,Normal,Psychic,1,811.0,0.4525277435265105
20883,Electric,Psychic,0,422.0,0.566350710900474
20884,Bug,Bug,0,386.0,1.0
20885,Poison,Water,0,518.0,0.45366795366795365
20886,Rock,Dark,0,246.0,0.26422764227642276
20887,Electric,Ice,1,163.0,0.7116564417177914
20888,Psychic,Dragon,1,276.0,0.463768115942029
20889,Psychic,Bug,1,646.0,0.5758513931888545
20890,Grass,Fighting,0,270.0,0.43703703703703706
20891,Normal,Dragon,1,479.0,0.42588726513569936
20892,Water,Water,1,971.0,1.0
20893,Rock,Dark,0,246.0,0.26422764227642276
20894,Bug,Ghost,0,356.0,0.4550561797752809
20895,Fighting,Fire,1,216.0,0.35185185185185186
20896,Poison,Normal,0,432.0,0.3611111111111111
20897,Steel,Electric,1,211.0,0.2890995260663507
20898,Electric,Psychic,0,422.0,0.566350710900474
20899,Fairy,Fire,0,142.0,0.21830985915492956
20900,Fire,Fighting,1,216.0,0.6481481481481481
20901,Ghost,Water,0,500.0,0.468
20902,Normal,Bug,0,1066.0,0.6135084427767354
20903,Water,Psychic,0,1086.0,0.3839779005524862
20904,Fire,Bug,0,599.0,0.669449081803005
20905,Dark,Water,1,520.0,0.6442307692307693
20906,Fire,Rock,0,358.0,0.6033519553072626
20907,Fighting,Normal,0,443.0,0.4401805869074492
20908,Grass,Ghost,1,351.0,0.5071225071225072
20909,Ghost,Poison,1,145.0,0.5724137931034483
20910,Water,Fighting,1,472.0,0.5466101694915254
20911,Ground,Rock,1,229.0,0.6419213973799127
20912,Steel,Dragon,0,141.0,0.20567375886524822
20913,Grass,Rock,0,482.0,0.5684647302904564
20914,Dragon,Dark,1,149.0,0.48322147651006714
20915,Normal,Water,1,1702.0,0.6057579318448884
20916,Electric,Rock,0,286.0,0.7132867132867133
20917,Water,Psychic,0,1086.0,0.3839779005524862
20918,Fighting,Water,1,472.0,0.4533898305084746
20919,Fighting,Ground,0,124.0,0.49193548387096775
20920,Normal,Water,0,1702.0,0.6057579318448884
20921,Water,Normal,1,1702.0,0.39424206815511165
20922,Poison,Grass,0,301.0,0.5647840531561462
20923,Grass,Poison,1,301.0,0.43521594684385384
20924,Normal,Water,0,1702.0,0.6057579318448884
20925,Bug,Water,0,1204.0,0.46096345514950166
20926,Ice,Ghost,0,123.0,0.4959349593495935
20927,Ghost,Poison,1,145.0,0.5724137931034483
20928,Water,Ghost,1,500.0,0.532
20929,Ghost,Bug,1,356.0,0.5449438202247191
20930,Normal,Water,1,1702.0,0.6057579318448884
20931,Dark,Electric,0,210.0,0.44761904761904764
20932,Dark,Bug,1,309.0,0.6375404530744336
20933,Psychic,Electric,0,422.0,0.43364928909952605
20934,Fairy,Water,0,321.0,0.3115264797507788
20935,Ground,Flying,0,19.0,0.10526315789473684
20936,Ice,Electric,0,163.0,0.2883435582822086
20937,Poison,Ground,0,149.0,0.3825503355704698
20938,Steel,Flying,0,21.0,0.14285714285714285
20939,Water,Fighting,0,472.0,0.5466101694915254
20940,Ground,Water,1,571.0,0.5306479859894921
20941,Water,Dragon,0,584.0,0.2842465753424658
20942,Normal,Fire,0,861.0,0.45876887340301975
20943,Ghost,Electric,0,214.0,0.2383177570093458
20944,Normal,Rock,1,682.0,0.6055718475073314
20945,Electric,Normal,0,676.0,0.6183431952662722
20946,Grass,Rock,0,482.0,0.5684647302904564
20947,Grass,Psychic,0,632.0,0.37341772151898733
20948,Water,Electric,0,713.0,0.3015427769985975
20949,Electric,Psychic,1,422.0,0.566350710900474
20950,Normal,Grass,1,984.0,0.600609756097561
20951,Normal,Poison,0,432.0,0.6388888888888888
20952,Fire,Normal,0,861.0,0.5412311265969802
20953,Fire,Psychic,1,448.0,0.4799107142857143
20954,Dragon,Ghost,1,153.0,0.6862745098039216
20955,Normal,Bug,0,1066.0,0.6135084427767354
20956,Psychic,Electric,0,422.0,0.43364928909952605
20957,Normal,Grass,1,984.0,0.600609756097561
20958,Psychic,Grass,1,632.0,0.6265822784810127
20959,Psychic,Grass,1,632.0,0.6265822784810127
20960,Rock,Dragon,0,260.0,0.25384615384615383
20961,Water,Ground,0,571.0,0.46935201401050786
20962,Psychic,Water,1,1086.0,0.6160220994475138
20963,Grass,Psychic,1,632.0,0.37341772151898733
20964,Ground,Fire,1,266.0,0.48120300751879697
20965,Dragon,Water,1,584.0,0.7157534246575342
20966,Bug,Fire,0,599.0,0.330550918196995
20967,Psychic,Normal,1,811.0,0.5474722564734895
20968,Rock,Rock,1,157.0,1.0
20969,Dark,Ground,1,148.0,0.6081081081081081
20970,Psychic,Water,1,1086.0,0.6160220994475138
20971,Dark,Psychic,1,291.0,0.9450171821305842
20972,Water,Normal,1,1702.0,0.39424206815511165
20973,Dragon,Steel,1,141.0,0.7943262411347518
20974,Dragon,Grass,1,313.0,0.6900958466453674
20975,Fire,Dragon,0,252.0,0.43253968253968256
20976,Ice,Psychic,1,224.0,0.375
20977,Normal,Psychic,0,811.0,0.4525277435265105
20978,Psychic,Electric,1,422.0,0.43364928909952605
20979,Water,Grass,0,1208.0,0.5016556291390728
20980,Water,Normal,1,1702.0,0.39424206815511165
20981,Water,Rock,1,759.0,0.5902503293807642
20982,Bug,Normal,0,1066.0,0.38649155722326456
20983,Rock,Ground,0,229.0,0.35807860262008734
20984,Grass,Water,1,1208.0,0.49834437086092714
20985,Water,Water,0,971.0,1.0
20986,Fire,Bug,0,599.0,0.669449081803005
20987,Rock,Fire,1,358.0,0.39664804469273746
20988,Psychic,Grass,0,632.0,0.6265822784810127
20989,Grass,Grass,0,354.0,1.0
20990,Bug,Poison,1,324.0,0.4660493827160494
20991,Steel,Electric,0,211.0,0.2890995260663507
20992,Fairy,Dragon,0,84.0,0.8928571428571429
20993,Poison,Psychic,0,270.0,0.3888888888888889
20994,Normal,Fighting,0,443.0,0.5598194130925508
20995,Bug,Water,1,1204.0,0.46096345514950166
20996,Water,Rock,0,759.0,0.5902503293807642
20997,Electric,Grass,0,459.0,0.6666666666666666
20998,Water,Water,1,971.0,1.0
20999,Bug,Fighting,1,271.0,0.4280442804428044
21000,Normal,Poison,1,432.0,0.6388888888888888
21001,Water,Fire,1,931.0,0.41568206229860366
21002,Bug,Rock,0,487.0,0.45790554414784396
21003,Fire,Normal,0,861.0,0.5412311265969802
21004,Electric,Normal,0,676.0,0.6183431952662722
21005,Psychic,Electric,1,422.0,0.43364928909952605
21006,Fire,Fighting,0,216.0,0.6481481481481481
21007,Rock,Fire,0,358.0,0.39664804469273746
21008,Bug,Steel,0,289.0,0.47058823529411764
21009,Fire,Grass,0,547.0,0.7038391224862889
21010,Dark,Normal,0,495.0,0.5474747474747474
21011,Psychic,Normal,0,811.0,0.5474722564734895
21012,Normal,Steel,0,422.0,0.5781990521327014
21013,Normal,Psychic,0,811.0,0.4525277435265105
21014,Grass,Rock,1,482.0,0.5684647302904564
21015,Grass,Psychic,0,632.0,0.37341772151898733
21016,Normal,Electric,0,676.0,0.3816568047337278
21017,Ground,Normal,1,472.0,0.4894067796610169
21018,Electric,Water,1,713.0,0.6984572230014026
21019,Water,Normal,1,1702.0,0.39424206815511165
21020,Fire,Dragon,1,252.0,0.43253968253968256
21021,Poison,Rock,1,194.0,0.6082474226804123
21022,Ground,Bug,0,335.0,0.5223880597014925
