,dif_hp,dif_atk,dif_def,dif_spatk,dif_spdef,dif_sp,winner,nbrContre,probWinParType
28735,45,30,15,5,5,20,1,271.0,0.5719557195571956
28736,19,101,50,-30,35,5,1,342.0,0.2836257309941521
28737,-30,-55,185,-75,165,-90,0,764.0,0.518324607329843
28738,1,-12,-45,6,8,17,1,274.0,0.5036496350364964
28739,-85,-30,-15,-48,-42,-30,0,1208.0,0.4983443708609272
28740,-16,-80,-60,-35,-40,-14,0,682.0,0.6055718475073314
28741,-60,23,44,0,30,11,1,984.0,0.3993902439024391
28742,-15,-43,15,-33,0,6,1,547.0,0.2961608775137112
28743,-2,9,10,-18,3,-27,1,291.0,0.9450171821305842
28744,0,5,-18,-17,-15,0,0,632.0,0.6265822784810127
28745,-42,-74,-48,-30,-53,-23,0,682.0,0.6055718475073314
28746,7,20,3,22,9,-11,0,68.0,0.7647058823529411
28747,80,30,40,55,40,25,1,861.0,0.5412311265969802
28748,8,-16,-2,10,-65,-28,0,194.0,0.31958762886597936
28749,71,81,50,-4,3,-21,1,291.0,0.9450171821305842
28750,26,50,10,30,74,10,1,196.0,0.6836734693877551
28751,-20,-30,-120,-10,-70,-5,0,289.0,0.4705882352941176
28752,11,10,165,-28,32,-35,0,158.0,0.4493670886075949
28753,25,-40,-5,25,60,-15,0,140.0,0.4071428571428571
28754,2,-13,7,-40,-5,-26,0,20.0,0.2
28755,4,-10,-27,58,35,45,1,196.0,0.6836734693877551
28756,15,-5,-45,20,20,-40,0,571.0,0.5306479859894921
28757,10,-5,10,80,25,70,1,500.0,0.46799999999999997
28758,115,22,32,-13,-3,1,1,971.0,1.0
28759,50,2,2,63,63,40,1,495.0,0.4525252525252526
28760,-45,-50,-55,-70,-10,-50,0,252.0,0.5674603174603174
28761,51,45,71,100,66,22,1,225.0,0.6711111111111111
28762,3,-14,15,11,22,-1,0,215.0,1.0
28763,-4,-30,10,45,0,-56,0,119.0,0.3193277310924369
28764,0,-65,-30,30,5,-45,0,1066.0,0.6135084427767354
28765,25,75,105,35,60,50,1,232.0,0.3146551724137931
28766,100,65,5,60,-45,30,1,443.0,0.5598194130925508
28767,20,55,10,62,10,50,1,487.0,0.5420944558521561
28768,15,40,25,15,30,-5,0,351.0,0.5071225071225072
28769,8,37,-7,-28,-35,-19,0,225.0,0.3288888888888889
28770,-32,0,-5,-15,-40,-55,0,518.0,0.5463320463320464
28771,-10,52,77,-11,59,-9,0,520.0,0.6442307692307693
28772,20,20,0,5,15,-50,0,713.0,0.3015427769985975
28773,21,48,60,11,18,2,1,36.0,0.25
28774,5,4,9,10,-1,-20,0,708.0,1.0
28775,8,-40,-15,-10,-5,12,1,313.0,0.6900958466453674
28776,-30,-5,60,-40,60,0,0,500.0,0.46799999999999997
28777,-39,-85,-55,5,-35,2,1,276.0,0.463768115942029
28778,0,34,3,20,3,52,1,432.0,0.3611111111111111
28779,52,55,65,65,95,70,1,276.0,0.5362318840579711
28780,-5,30,-25,-30,-5,20,1,309.0,0.3624595469255664
28781,20,35,-15,70,10,-10,0,479.0,0.5741127348643006
28782,50,110,10,30,65,45,1,520.0,0.6442307692307693
28783,-15,-55,20,0,20,-40,0,190.0,0.3894736842105263
28784,-45,-55,25,0,35,-35,0,229.0,0.3580786026200873
28785,-45,-35,175,-35,160,-40,0,1204.0,0.4609634551495017
28786,35,20,-50,110,70,20,1,497.0,0.6177062374245473
28787,9,20,25,65,20,-70,0,271.0,0.5719557195571956
28788,15,-80,50,-100,60,-45,0,448.0,0.4799107142857143
28789,-5,-15,77,5,7,-96,0,327.0,0.40061162079510704
28790,25,85,64,-70,55,-14,0,236.0,0.3686440677966102
28791,-22,-9,-75,-69,-50,-10,0,201.0,0.27860696517412936
28792,60,8,23,26,21,20,1,971.0,1.0
28793,-15,-46,-14,-4,24,-30,0,1066.0,0.38649155722326456
28794,-1,-18,-15,-23,-25,6,1,295.0,0.48813559322033895
28795,-41,-37,18,20,18,-73,0,208.0,0.6153846153846154
28796,-65,20,45,-30,45,-20,0,123.0,0.5040650406504065
28797,-27,-58,-35,-52,-15,-13,0,309.0,0.3624595469255664
28798,21,59,53,14,59,28,0,484.0,0.506198347107438
28799,-70,-122,-50,-117,-85,50,0,1208.0,0.5016556291390728
28800,5,-25,5,30,-5,-10,0,443.0,0.5598194130925508
28801,-57,-45,-60,-50,-50,12,1,971.0,1.0
28802,0,-55,54,70,-3,-1,0,179.0,0.6871508379888268
28803,0,20,40,-30,-10,-45,0,274.0,0.4963503649635037
28804,7,40,-5,-75,-20,-76,0,247.0,0.242914979757085
28805,-10,-100,-30,-100,-30,-60,0,445.0,0.5280898876404494
28806,18,117,52,19,74,50,1,1086.0,0.6160220994475138
28807,30,33,-5,10,-5,-5,0,861.0,0.5412311265969802
28808,-1,49,-12,0,-26,77,1,682.0,0.6055718475073314
28809,-5,-30,20,-25,20,-35,0,1204.0,0.4609634551495017
28810,-53,-65,0,15,-40,-17,0,584.0,0.2842465753424658
28811,-23,-79,-99,-40,-69,-6,0,487.0,0.457905544147844
28812,-15,-51,-50,-21,-20,-45,0,274.0,0.5036496350364964
28813,-40,-52,-30,-15,20,2,1,971.0,1.0
28814,25,10,25,100,45,75,1,142.0,0.3309859154929577
28815,46,69,-8,-31,-11,38,1,571.0,0.5306479859894921
28816,-20,20,40,-30,-30,-40,0,682.0,0.3944281524926686
28817,35,40,5,65,30,35,1,1066.0,0.6135084427767354
28818,20,10,-5,100,45,80,1,473.0,0.733615221987315
28819,-10,-9,-25,-18,-31,12,1,445.0,0.5280898876404494
28820,-46,-101,-98,-12,-64,26,1,759.0,0.5902503293807642
28821,5,-35,-67,22,-15,-39,0,214.0,0.7616822429906542
28822,-16,65,95,-17,-5,16,1,279.0,0.4480286738351255
28823,-2,30,35,5,10,0,0,1208.0,0.5016556291390728
28824,-6,-32,-11,11,29,-28,0,82.0,0.2926829268292683
28825,35,130,40,25,30,80,1,448.0,0.4799107142857143
28826,6,-20,-95,7,-28,71,1,861.0,0.4587688734030198
28827,-15,-21,25,14,15,-66,0,1066.0,0.38649155722326456
28828,-23,-44,-29,15,-5,27,1,179.0,0.6871508379888268
28829,-40,-18,-35,-90,-30,-59,0,318.0,0.5094339622641509
28830,-60,-58,42,5,42,21,1,327.0,0.599388379204893
28831,10,22,37,47,37,51,1,931.0,0.4156820622986037
28832,-67,-60,-40,-13,-55,-55,0,1066.0,0.38649155722326456
28833,-19,39,87,-11,22,47,1,984.0,0.3993902439024391
28834,-28,13,8,13,-2,40,1,861.0,0.5412311265969802
28835,30,110,70,0,60,15,1,386.0,1.0
28836,-55,-60,-47,-45,-52,2,1,1702.0,0.6057579318448884
28837,-10,-25,90,-55,90,-45,0,211.0,0.2890995260663507
28838,-1,-15,-118,-28,-123,-5,0,811.0,0.4525277435265105
28839,60,5,-15,0,20,-25,0,1208.0,0.5016556291390728
28840,-95,-105,-50,-50,0,-45,0,708.0,1.0
28841,42,100,25,20,25,28,0,84.0,0.10714285714285714
28842,-65,-85,-65,-115,-85,-55,0,123.0,0.3252032520325203
28843,-11,-41,21,-101,-29,-57,0,279.0,0.4480286738351255
28844,-15,-50,-45,20,0,-60,0,1702.0,0.3942420681551117
28845,-34,39,22,-56,-51,0,0,971.0,1.0
28846,15,-20,5,70,-15,-10,0,210.0,0.5523809523809524
28847,-10,0,35,-10,35,-35,1,131.0,0.8625954198473282
28848,10,-15,-10,20,-10,80,1,295.0,0.511864406779661
28849,-38,-60,-20,-10,-10,0,0,676.0,0.6183431952662722
28850,40,39,25,17,22,32,1,518.0,0.4536679536679537
28851,-5,-40,-5,95,75,45,1,472.0,0.5466101694915254
28852,4,28,26,22,10,49,1,25.0,1.0
28853,-55,-30,-25,15,-5,-50,0,632.0,0.6265822784810127
28854,-15,5,0,-30,-20,40,1,1702.0,0.6057579318448884
28855,-18,-35,-25,-40,-30,20,1,518.0,0.5463320463320464
28856,22,0,15,9,28,23,1,971.0,1.0
28857,26,-50,-85,90,56,65,0,289.0,0.4705882352941176
28858,-16,-14,-12,11,1,-40,0,497.0,0.6177062374245473
28859,-2,10,20,-10,20,10,1,74.0,1.0
28860,20,10,10,-10,-10,-20,0,472.0,0.5466101694915254
28861,10,8,8,18,13,8,1,861.0,0.5412311265969802
28862,-59,-64,-80,-88,-56,-19,0,497.0,0.6177062374245473
28863,5,15,47,4,39,-18,0,1204.0,0.4609634551495017
28864,25,37,30,30,35,57,1,124.0,0.5080645161290323
28865,10,21,30,-29,5,27,1,1066.0,0.6135084427767354
28866,20,-35,-40,55,50,20,1,497.0,0.6177062374245473
28867,0,41,75,38,45,-9,0,682.0,0.3944281524926686
28868,0,0,-35,8,-35,-53,0,1208.0,0.5016556291390728
28869,-50,18,103,-43,-83,-20,0,1702.0,0.3942420681551117
28870,36,27,-18,40,49,66,1,764.0,0.4816753926701571
28871,61,-37,15,57,-28,-48,0,472.0,0.5466101694915254
28872,20,85,5,50,55,2,1,547.0,0.7038391224862889
28873,-20,-50,-15,40,-15,0,0,289.0,0.4498269896193772
28874,10,18,-20,28,10,4,1,354.0,1.0
28875,-2,-19,15,16,40,-15,0,861.0,0.5412311265969802
28876,3,-45,10,5,5,-23,0,194.0,0.6804123711340206
28877,-20,-40,-30,-80,-40,-70,0,60.0,0.4
28878,45,30,45,60,45,15,1,422.0,0.4218009478672986
28879,-15,32,12,44,-6,-2,0,1204.0,0.4609634551495017
28880,35,30,22,18,35,24,1,158.0,0.5506329113924051
28881,-67,67,4,64,23,35,1,632.0,0.3734177215189873
28882,37,44,61,9,61,-52,0,497.0,0.3822937625754527
28883,195,-15,-30,15,60,-25,0,708.0,1.0
28884,-15,-57,-15,-44,-15,15,1,682.0,0.6055718475073314
28885,58,74,23,94,65,20,1,931.0,0.5843179377013964
28886,-16,35,45,-62,-30,26,1,1086.0,0.3839779005524862
28887,-20,-80,-34,55,-35,-41,0,1086.0,0.6160220994475138
28888,-14,-2,25,-9,-17,-33,0,301.0,0.43521594684385373
28889,2,26,12,-20,55,-40,0,861.0,0.4587688734030198
28890,15,7,17,-10,-60,-29,0,518.0,0.4536679536679537
28891,-5,-28,-10,-18,-10,-38,0,473.0,0.266384778012685
28892,-34,-74,-35,80,15,65,0,274.0,0.4963503649635037
28893,24,45,-65,23,-67,40,1,83.0,1.0
28894,-13,-70,-48,39,14,64,0,286.0,0.7132867132867133
28895,-26,-9,-47,-24,-47,-17,0,365.0,0.6054794520547945
28896,-32,54,37,-12,-27,79,1,1066.0,0.38649155722326456
28897,40,-10,5,0,5,-30,0,472.0,0.5466101694915254
28898,-17,-15,-21,-35,-25,18,1,321.0,0.6884735202492211
28899,-46,5,-22,-50,-79,-33,0,482.0,0.4315352697095436
28900,-15,-20,-10,5,-5,-40,0,365.0,0.6054794520547945
28901,-5,20,19,19,23,28,1,971.0,1.0
28902,-14,-15,-12,-30,-58,3,1,11.0,0.7272727272727273
28903,-20,-30,70,-5,95,-30,0,422.0,0.4218009478672986
28904,0,40,10,25,30,45,1,1204.0,0.4609634551495017
28905,-2,47,50,20,30,27,1,252.0,0.5674603174603174
28906,-10,44,55,-11,15,22,1,1086.0,0.3839779005524862
28907,30,6,-25,-44,5,78,1,518.0,0.4536679536679537
28908,-21,-33,-10,15,15,30,0,266.0,0.5187969924812029
28909,-1,120,20,48,13,30,1,500.0,0.46799999999999997
28910,-42,-43,-15,-33,-50,30,1,1086.0,0.3839779005524862
28911,-34,-45,-42,-23,-33,-8,0,1208.0,0.4983443708609272
28912,5,-10,-22,25,-17,-30,0,201.0,0.7213930348258707
28913,30,-30,-65,-30,-65,-40,0,1208.0,0.5016556291390728
28914,-7,-27,-29,-22,-24,-31,0,497.0,0.6177062374245473
28915,20,-52,-7,-82,-37,-7,0,632.0,0.6265822784810127
28916,-10,15,-25,-20,-35,5,1,225.0,0.3288888888888889
28917,30,10,75,25,30,25,1,133.0,0.43609022556390975
28918,4,64,33,23,39,-76,0,547.0,0.2961608775137112
28919,30,75,35,40,70,20,1,276.0,0.5362318840579711
28920,-5,25,-20,-20,-60,-75,0,270.0,0.562962962962963
28921,0,10,30,-33,28,-66,0,270.0,0.3888888888888889
28922,-33,-77,-55,-18,-45,53,1,445.0,0.6292134831460674
28923,-10,-25,15,-70,-50,-70,0,266.0,0.481203007518797
28924,30,55,45,78,37,80,1,332.0,0.7228915662650602
28925,20,40,-10,-9,-3,42,1,1702.0,0.6057579318448884
28926,15,5,-60,55,-15,85,1,759.0,0.5902503293807642
28927,-5,20,-10,7,-15,-5,0,1208.0,0.4983443708609272
28928,25,30,55,65,65,0,0,811.0,0.5474722564734895
28929,15,26,-35,1,-5,38,1,472.0,0.4533898305084746
28930,10,70,45,-20,-40,55,1,203.0,0.7093596059113301
28931,4,-2,-1,-9,39,22,1,142.0,0.2183098591549296
28932,31,22,26,7,31,29,1,225.0,0.3288888888888889
28933,-27,-43,-15,-22,-10,-51,0,321.0,0.3115264797507788
28934,-14,22,-10,-1,-6,-24,0,448.0,0.5200892857142857
28935,-5,-30,0,-50,40,-20,0,1204.0,0.4609634551495017
28936,0,65,-10,40,-10,75,1,210.0,0.4476190476190477
28937,-20,17,-30,-28,-35,8,1,646.0,0.4241486068111455
28938,-36,-18,-18,-17,-12,-4,0,971.0,1.0
28939,-10,-35,-45,-35,-40,-80,0,482.0,0.4315352697095436
28940,-15,-70,-80,20,-50,-70,0,764.0,0.4816753926701571
28941,-35,-45,-25,-25,-5,0,0,1208.0,0.4983443708609272
28942,4,-18,-25,29,17,-17,0,984.0,0.6006097560975611
28943,37,12,-31,37,84,86,1,1208.0,0.4983443708609272
28944,-25,57,10,-13,-55,3,1,632.0,0.3734177215189873
28945,-10,8,-8,-17,-22,-11,0,1086.0,0.3839779005524862
28946,-40,-105,-80,5,-30,20,0,445.0,0.6292134831460674
28947,-70,5,-10,-75,-75,-50,0,971.0,1.0
28948,-54,-16,-44,-41,-59,43,1,472.0,0.5105932203389829
28949,-70,-59,-60,-70,-95,-21,0,759.0,0.5902503293807642
28950,-25,-50,-15,75,45,65,1,123.0,0.6747967479674797
28951,-28,-10,-40,-45,-35,-20,0,443.0,0.4401805869074492
28952,10,4,51,-8,1,-17,0,163.0,0.2883435582822086
28953,-20,0,-20,20,-60,-10,0,1204.0,0.5390365448504983
28954,20,30,-70,5,-95,30,0,422.0,0.5781990521327014
28955,40,10,30,60,55,37,1,119.0,0.3193277310924369
28956,40,20,14,65,8,39,1,153.0,0.6862745098039216
28957,35,48,15,2,15,25,1,443.0,0.5598194130925508
28958,26,5,5,25,25,46,1,571.0,0.5306479859894921
28959,40,35,-25,35,40,5,1,445.0,0.6292134831460674
28960,25,85,20,80,50,15,1,1204.0,0.5390365448504983
28961,40,20,41,70,36,-5,0,301.0,0.43521594684385373
28962,-34,-35,-45,-85,-45,-56,0,149.0,0.4832214765100672
28963,13,37,25,-21,15,-26,0,201.0,0.27860696517412936
28964,-5,-35,5,25,55,15,1,270.0,0.6111111111111112
28965,33,21,10,21,0,-5,0,225.0,0.3288888888888889
28966,81,110,75,5,99,0,0,448.0,0.4799107142857143
28967,23,9,-37,114,70,65,1,358.0,0.6033519553072626
28968,33,-23,-18,-26,7,-32,0,358.0,0.3966480446927375
28969,55,5,10,-25,30,-40,0,472.0,0.4533898305084746
28970,20,15,41,-15,-29,-40,1,194.0,0.3917525773195876
28971,68,22,-13,34,7,23,1,759.0,0.40974967061923584
28972,15,45,23,-45,-42,9,1,459.0,0.3333333333333333
28973,-55,-60,-90,60,-15,-35,0,1086.0,0.6160220994475138
28974,-55,0,20,-80,-30,-35,0,682.0,0.3944281524926686
28975,-30,-35,-15,5,-40,-15,0,500.0,0.46799999999999997
28976,55,38,43,40,55,9,1,432.0,0.6388888888888888
28977,21,-35,0,-80,-15,-56,0,676.0,0.3816568047337278
28978,-30,-45,-35,-85,-30,95,1,134.0,1.0
28979,0,114,100,19,24,1,1,682.0,0.3944281524926686
28980,-25,-30,-35,-35,0,17,0,1208.0,0.5016556291390728
28981,-6,2,-12,-15,-15,35,1,547.0,0.7038391224862889
28982,-25,-65,80,-65,-35,-60,1,141.0,0.20567375886524825
28983,8,71,14,36,-36,27,1,141.0,0.7943262411347518
28984,-4,21,5,0,25,80,1,148.0,0.6081081081081081
28985,5,47,-62,-31,-62,-16,0,286.0,0.2867132867132867
28986,-5,-15,-5,-40,-10,10,1,225.0,0.3288888888888889
28987,-30,-89,-70,40,-40,64,1,286.0,0.7132867132867133
28988,11,47,8,22,5,17,1,811.0,0.4525277435265105
28989,-3,5,2,-51,-12,-65,0,271.0,0.5719557195571956
28990,5,55,0,7,-20,-10,0,482.0,0.4315352697095436
28991,5,-10,-15,-5,-15,5,1,386.0,1.0
28992,-30,3,40,-67,-30,-88,1,487.0,0.5420944558521561
28993,25,5,10,30,40,-40,0,1702.0,0.3942420681551117
28994,35,20,-30,25,33,67,1,422.0,0.5781990521327014
28995,61,47,31,7,56,-11,0,225.0,0.3288888888888889
28996,45,-20,60,55,40,-30,0,520.0,0.3557692307692308
28997,20,-10,-9,75,41,-2,0,342.0,0.716374269005848
28998,-79,-50,-35,-50,-45,5,1,270.0,0.562962962962963
28999,-18,-9,22,-54,-5,-50,0,232.0,0.3146551724137931
29000,10,-20,-40,115,45,55,1,137.0,0.6934306569343066
29001,-10,-5,15,5,15,-12,0,984.0,0.3993902439024391
29002,-55,58,32,50,-10,65,1,676.0,0.6183431952662722
29003,72,56,22,-64,-50,0,0,861.0,0.4587688734030198
29004,0,150,-35,115,-35,130,1,289.0,0.5501730103806228
29005,43,40,35,0,30,81,1,861.0,0.4587688734030198
29006,51,12,-39,18,-33,29,1,351.0,0.4928774928774929
29007,13,70,16,-20,-40,21,1,584.0,0.7157534246575342
29008,5,-55,10,37,63,-26,0,301.0,0.5647840531561462
29009,30,57,37,107,87,50,1,518.0,0.5463320463320464
29010,-5,70,35,-65,25,25,1,473.0,0.266384778012685
29011,50,15,45,35,35,10,1,448.0,0.5200892857142857
29012,-30,-50,-25,-60,-80,-80,0,1702.0,0.6057579318448884
29013,1,-3,8,-10,8,-26,0,201.0,0.27860696517412936
29014,0,-25,-34,-10,-14,70,1,682.0,0.6055718475073314
29015,-45,45,-5,-85,-25,-5,0,232.0,0.3146551724137931
29016,10,-35,-100,-5,-105,40,1,500.0,0.532
29017,-8,8,-20,-70,-20,-64,0,271.0,0.5719557195571956
29018,9,15,32,-10,33,-13,0,60.0,0.4
29019,15,20,80,20,60,-25,0,422.0,0.4218009478672986
29020,5,80,-40,-10,-10,10,1,520.0,0.6442307692307693
29021,-10,21,-11,-1,-14,40,1,1702.0,0.6057579318448884
29022,31,39,35,61,50,29,1,289.0,0.5501730103806228
29023,12,96,-13,-22,34,100,1,309.0,0.3624595469255664
29024,-65,25,60,-25,-25,-5,0,518.0,0.4536679536679537
29025,-17,-53,-62,-62,-61,-6,0,931.0,0.5843179377013964
29026,-27,-50,-39,-29,-22,2,1,1702.0,0.6057579318448884
29027,5,-36,10,-5,20,-2,0,676.0,0.6183431952662722
29028,15,10,15,-40,15,-45,0,472.0,0.5105932203389829
29029,-9,27,20,27,20,53,1,984.0,0.3993902439024391
29030,45,21,-16,10,-5,60,1,422.0,0.5781990521327014
29031,71,80,15,149,65,115,1,646.0,0.5758513931888545
29032,25,-3,38,45,20,-5,0,459.0,0.3333333333333333
29033,-50,-20,50,15,15,-15,0,861.0,0.5412311265969802
29034,15,10,-37,-10,-37,9,1,422.0,0.4336492890995261
29035,-67,-21,55,-86,-49,-64,0,67.0,0.6268656716417911
29036,53,10,36,10,36,0,0,365.0,0.6054794520547945
29037,40,-30,10,40,10,-40,0,295.0,0.511864406779661
29038,-16,48,142,-8,5,-23,0,153.0,0.32679738562091504
29039,32,15,10,-10,-5,42,1,365.0,0.6054794520547945
29040,60,-40,-102,-13,-50,-79,0,484.0,0.493801652892562
29041,20,40,55,30,-45,-5,0,163.0,0.7116564417177914
29042,20,15,-10,140,40,65,1,145.0,0.5724137931034483
29043,-22,-6,18,-20,5,-65,0,599.0,0.669449081803005
29044,-10,-20,0,-55,50,-50,0,443.0,0.5598194130925508
29045,-31,35,-25,55,-5,41,1,23.0,0.7391304347826086
29046,34,-8,-12,-2,30,63,1,584.0,0.7157534246575342
29047,-40,-40,-32,-10,-77,20,1,1204.0,0.5390365448504983
29048,5,-10,-15,-35,0,-35,0,1208.0,0.4983443708609272
29049,-25,-35,-25,-5,-25,30,1,422.0,0.4336492890995261
29050,-5,20,-24,-50,-64,5,1,479.0,0.42588726513569936
29051,-55,-30,-98,5,-33,21,1,713.0,0.6984572230014026
29052,25,75,35,105,15,15,1,1208.0,0.4983443708609272
29053,-3,15,-13,-87,-119,-40,0,62.0,0.6612903225806451
29054,84,-40,50,90,85,40,1,190.0,0.3894736842105263
29055,11,-7,38,80,49,29,1,321.0,0.6884735202492211
29056,25,40,-42,7,10,-29,0,131.0,0.13740458015267176
29057,41,52,45,-33,15,-61,1,103.0,0.4951456310679612
29058,48,-25,-168,42,-14,38,1,274.0,0.5036496350364964
29059,30,10,15,40,25,80,1,179.0,0.6871508379888268
29060,4,-14,-45,27,20,58,0,931.0,0.5843179377013964
29061,-40,-12,-90,-80,0,12,1,1204.0,0.4609634551495017
29062,10,38,22,55,40,15,1,971.0,1.0
29063,35,85,70,35,5,35,1,153.0,0.6862745098039216
29064,-65,-65,-70,-5,-15,20,0,179.0,0.6871508379888268
29065,-33,-18,-63,-64,-2,-7,0,270.0,0.562962962962963
29066,-26,-13,-17,-50,-45,-65,0,327.0,0.40061162079510704
29067,5,-5,-35,-5,-15,15,1,971.0,1.0
29068,-35,-85,25,-115,-25,-70,0,342.0,0.2836257309941521
29069,60,110,-150,110,-150,95,1,295.0,0.511864406779661
29070,40,115,120,50,80,25,1,497.0,0.3822937625754527
29071,-8,-60,-71,-70,-45,-40,0,547.0,0.2961608775137112
29072,20,15,1,46,17,42,1,1702.0,0.6057579318448884
29073,-26,-75,-40,-75,-40,-36,0,764.0,0.4816753926701571
29074,0,-50,-50,50,50,0,0,571.0,0.4693520140105079
29075,25,57,15,10,5,68,1,1208.0,0.5016556291390728
29076,-7,15,-38,-32,-39,47,1,520.0,0.6442307692307693
29077,5,25,70,-10,5,-70,0,682.0,0.3944281524926686
29078,13,27,9,66,38,-9,0,138.0,0.7318840579710145
29079,38,19,-17,49,40,65,1,225.0,0.6711111111111111
29080,-32,-25,-35,5,-5,45,1,443.0,0.5598194130925508
29081,-8,30,60,18,0,5,1,1204.0,0.5390365448504983
29082,-30,-45,-15,-20,0,5,1,571.0,0.5306479859894921
29083,-20,-70,-10,-125,-105,0,0,1702.0,0.6057579318448884
29084,47,16,25,6,18,-12,0,23.0,0.2608695652173913
29085,-20,-40,-80,-5,-15,-5,0,682.0,0.6055718475073314
29086,-4,62,-25,-55,-60,2,1,276.0,0.5362318840579711
29087,35,-45,50,-71,33,-72,0,1086.0,0.3839779005524862
29088,5,90,41,20,-25,9,1,584.0,0.7157534246575342
29089,-32,15,9,-50,35,-2,0,62.0,0.6612903225806451
29090,23,60,42,53,23,49,1,318.0,0.5094339622641509
29091,125,40,2,50,7,-2,0,1702.0,0.3942420681551117
29092,-60,-28,-43,-8,-43,10,1,201.0,0.7213930348258707
29093,-17,-25,-12,-4,-44,-89,0,422.0,0.4336492890995261
29094,0,0,40,30,60,-30,0,153.0,0.673202614379085
29095,24,127,62,4,72,40,1,422.0,0.4336492890995261
29096,55,-20,-50,65,-10,20,1,342.0,0.716374269005848
29097,15,-20,-60,-70,-15,-15,0,682.0,0.6055718475073314
29098,28,27,59,89,65,3,1,225.0,0.6711111111111111
29099,1,-22,17,0,4,5,1,500.0,0.532
29100,16,47,35,-18,45,44,1,246.0,0.2642276422764228
29101,-55,-40,-80,-55,-65,10,1,459.0,0.6666666666666666
29102,-16,16,-21,-36,-1,3,1,1204.0,0.5390365448504983
29103,12,20,-20,-55,-55,-70,0,179.0,0.3128491620111732
29104,5,30,62,23,40,54,0,484.0,0.506198347107438
29105,10,-30,25,15,60,-85,0,971.0,1.0
29106,-5,30,15,0,45,60,1,632.0,0.3734177215189873
29107,0,-30,-40,30,0,95,0,218.0,0.0963302752293578
29108,6,-16,-53,9,15,18,1,1208.0,0.4983443708609272
29109,-15,-65,-30,-55,-30,-20,0,676.0,0.3816568047337278
29110,-3,-33,-68,-10,-23,-30,0,984.0,0.6006097560975611
29111,20,-15,-35,80,-5,75,1,153.0,0.673202614379085
29112,27,-28,0,9,17,-17,0,203.0,0.29064039408866993
29113,-35,-55,-10,15,-10,-100,0,482.0,0.5684647302904564
29114,-32,45,-25,-85,15,20,1,279.0,0.5519713261648745
29115,-53,0,22,27,4,30,1,1086.0,0.6160220994475138
29116,-20,20,-30,10,-30,-20,0,448.0,0.4799107142857143
29117,30,15,0,40,10,-45,0,984.0,0.3993902439024391
29118,-5,-20,43,-45,-5,-43,0,232.0,0.3146551724137931
29119,48,-12,-11,25,41,-25,0,318.0,0.5094339622641509
29120,20,10,-20,30,-5,30,1,971.0,1.0
29121,17,-7,11,57,99,10,1,77.0,0.2987012987012987
29122,-30,-60,90,-100,20,-20,0,445.0,0.3707865168539326
29123,-29,-20,47,50,47,15,1,676.0,0.6183431952662722
29124,-5,-17,20,27,20,-15,0,861.0,0.4587688734030198
29125,26,29,1,69,1,60,1,249.0,0.4899598393574297
29126,60,30,46,0,46,45,1,676.0,0.3816568047337278
29127,-40,-60,5,-50,5,-75,1,131.0,0.8625954198473282
29128,-23,-10,-5,-25,2,0,0,1702.0,0.6057579318448884
29129,-24,9,-8,-51,-21,-30,0,1204.0,0.4609634551495017
29130,100,-40,-9,55,-56,-7,0,131.0,0.8625954198473282
29131,-45,-30,12,-55,-25,-35,0,190.0,0.6105263157894737
29132,-23,-36,-40,-61,-45,-5,0,1702.0,0.3942420681551117
29133,35,-85,-115,-70,-5,-30,0,432.0,0.6388888888888888
29134,18,30,1,-45,1,45,0,484.0,0.493801652892562
29135,40,83,35,43,25,-26,0,313.0,0.6900958466453674
29136,-25,-101,-15,-66,-65,-29,0,599.0,0.330550918196995
29137,-37,-40,-80,11,-51,-3,0,759.0,0.5902503293807642
29138,-31,7,13,-84,-41,-91,1,358.0,0.3966480446927375
29139,-6,-8,-23,-70,-39,31,1,971.0,1.0
29140,-55,-65,20,35,10,-45,0,249.0,0.5100401606425703
29141,-15,-25,-40,-80,-40,-35,0,289.0,0.5501730103806228
29142,-30,-33,25,-13,15,36,1,354.0,1.0
29143,-5,-7,2,3,2,-13,0,1702.0,0.6057579318448884
29144,-26,-35,-33,20,43,-38,0,247.0,0.242914979757085
29145,-78,-20,-45,-80,-70,6,1,646.0,0.4241486068111455
29146,-5,10,75,15,0,-33,0,229.0,0.3580786026200873
29147,-110,-45,25,-15,40,-5,0,1086.0,0.6160220994475138
29148,0,-35,-20,45,25,75,1,356.0,0.5449438202247191
29149,3,6,5,11,30,30,1,861.0,0.5412311265969802
29150,42,115,20,25,10,-17,0,682.0,0.3944281524926686
29151,30,18,3,13,48,-28,0,646.0,0.5758513931888545
29152,-31,-115,-25,-29,-5,-90,0,259.0,1.0
29153,-53,-65,-60,-20,-55,-17,0,584.0,0.2842465753424658
29154,7,52,47,-45,-41,-33,0,358.0,0.3966480446927375
29155,-30,-61,10,19,45,-9,0,190.0,0.6105263157894737
29156,-54,25,0,-25,-20,70,1,984.0,0.6006097560975611
29157,-15,-50,-52,17,10,-14,0,289.0,0.5501730103806228
29158,-10,30,-33,40,-23,31,1,74.0,1.0
29159,54,75,-20,20,30,60,1,1066.0,0.6135084427767354
29160,-40,-30,-83,-85,-28,15,1,487.0,0.457905544147844
29161,-7,30,-35,30,30,65,1,472.0,0.5105932203389829
29162,8,102,74,6,43,26,1,190.0,0.6105263157894737
